"","text"
"9921","Shazam! 8.5/10

Apart from some cringy moment in the early part of movie, this is so enjoyable. Simple plot yet great execution. The humour is amazing."
"9922","@TheDCUniverse @DCComics #ShazamMovie #ShazamFamily maybe it’s a good idea to have #Superman or #Batman in all of your movie. Am waiting for #TheFlash #GreenLantern others"
"9923","@MovieReviewsBl1 @ZacharyLevi Shazam weekend Indian collections??"
"9924","@AMCTheatres @Xbox @ShazamMovie #Shazam I loved the <U+0001F3A5> <U+0001F37F> @MoBBPoPz75"
"9925","i am rly shaking rn im so ANGERY ..... shazam is so fucking mediocre and has literally no emotional pull. meanwhile cap marvel ON TOP OF being an extremely solid (and honestly superior mcu) movie spoke to an oppressed group and validated experiences of womanhood!! i am rabid"
"9926","We watched #Shazam today and it was everything that I ever hoped for!! There was a perfect balance of humor and action and good moments about family. Congratulations to everyone involved especially @ZacharyLevi for a phenomenal acting job and portrayal of the character!!"
"9927","Hey @ZacharyLevi you totally killed it with #Shazam. So good! @wbpictures @DCComics"
"9928","#Shazam - Such brilliance. By far the greatest and the best by #DC! Go out and watch this really well shot, directed &amp; amazeballs superhero(s) movie! The comic timing is just perfect. What a refreshing take on a superhero movie. Loved it. Go watch it at a theater near you!"
"9929","@Rally4subs_blr #Shazam playing with subtitles @INOXMovies @RMZGalleriaMall unit."
"9930","It's not the better movie but Shazam is my favorite of the two. It's just so fun. The second half is fantastic"
"9931","I think Captain Marvel was a better movie (Not sure), but I'd rather rewatch Shazam than rewatch Captain Marvel. Captain Marvel benefited from the fact that it's connected to other MCU movies while Shazam's connections are mostly for comedic purposes"
"9932","Happy birthday Russ Le Roq
You’re a bit of a cock. 
The Aussies want to claim you 
But at least it’s not the Boks."
"9933","Shazam! was pretty great. It was funny and entertaining and the film had a lot of heart. Probably the best DC universe movie I've watched so far."
"9934","Shazam was funny but kind of disappointing"
"9935","Saw #Shazam tonight. It was *fun*, in a way I've never seen a live-action DC movie be before. And I'm already ready for the Mary Marvel solo movie."
"9936","Watch me scream SHAZAM at the cinema tomorrow."
"9937","Headed to the drive-in for a double feature of #Shazam and #Us tonight. Wahey! <U+0001F3AC><U+0001F37F>"
"9938","@Tx_GreatWhite @NinjuhBrandon @IGN Endgame is going to make more?
No way!!
I thought Shazam would rocket past a story arc concluding Marvel movie that's been 22 movies in the making, one that's filled with recognisable Tier 1 superheroes."
"9939","Hey @ZacharyLevi! I fucking love you<U+2665><U+FE0F> You were borne to be Shazam. <U+26A1>"
"9940","Just watched Shazam. It's just as fun as you'd hope it would be. Some, impressive practical monster effects too. A likable hero, and a good overall message. I look forward to future sequels. But more importantly, I liked it more than @PaperWash did."
"9941","#SHAZAM is a comedy based around the super hero premise. The action is great when it begins and reminds you of the Injustice games. After Wonderwoman and Aquaman this is another great stand alone movie from the DCU. Loved it."
"9942","#SHAZAM

The foster home mom rivals the new aunt may in hotness. <U+2764><U+FE0F>"
"9943","*sees one last piece of blank paper on a banana*
Fuck it that's Shazam."
"9944","Not saying #ShazamMovie is a great film. Enjoyable 7/10.
But the positive themes: showing a bad mother who abandons her child for selfish reasons. Then two loving parents in a foster family pick up the slack - AND having that family fight evil together. Positivity returns to #DCU"
"9945","@benshapiro 
@TuckerCarlson
#ShazamMovie - superhero film with a BAD single Mother, a GOOD foster family with 2 LOVING parents INCLUDING a Positive Father figure?? ITS BLASPHEMY!!!!
Hope ya'll have a word to say about it considering how Hollywood usually depicts these things."
"9946","I'm politicizing #ShazamMovie aka #RealCaptainMarvel a little (^_^). I wish people support more films like this. Still like dark, dank, R-Rated films but I'd like more positive, colourful films to be celebrated &amp; hyped instead of Woke NONSENSE like #CaptainMarvel #DCU wink wink"
"9947","Shazam! Good or bad? Hearing full mixed and confusing reviews."
"9948","Shazam was really nice DCEU might just have a future after all"
"9949","Ummm wow Shazam was freaking great. Funny, heartfelt, and massive kudos to the multiple game references, particularly Watch Dogs, Uplink, Mortal Kombat, and Street Fighter."
"9950","Okay, the second half was very predictable and it sort of dragged on and on towards the end.
#Shazam"
"9951","@wayoutstuff In Shazam when they’re opening the “portal” doors, the second door is straight up N Easter egg from The Mist. The tentacle monster and event the swirling mist in the background looks like it’s an homage to the movie."
"9952","#Shazam is a fun film. But it really is just that. DCEU has..eons before they'll come close to the emotional investment MCU propels you to make. The first and second act was fun and endearing. The last was..underwhelming. Very 80's."
"9953","Still sad about the facial but I saw Shazam tonight and it was SO GOOD OMG!!!!!!! A superhero movie about cute kids and FOUND FAMILIES <U+0001F616><U+0001F616><U+0001F616><U+0001F616><U+0001F616><U+0001F616><U+0001F616>"
"9954","@ponysmasher @ZacharyLevi just saw #shazammovie! One word: Amazing. 
I LOVED the credit sequence. Can't wait to see more!"
"9955","I have a fever, but i am getting ready to go watch Shazam"
"9956","Watched it and i fell in love with Shazam <U+0001F60D>

Can’t wait for a sequel <U+0001F64F><U+0001F3FC>

But actually, it was Charles Irving Bartowski who captured my heart first <U+263A><U+FE0F>"
"9957","Saw it yesterday. Guy that movie was a 10/10 for me easy! The ending got us screaming in the theater<U+0001F602>"
"9958","Comic book movies ranked over the last 11 months:

1. Spiderverse
2. Aquaman
3. Deadpool 2
4. Shazam
5. Ant-Man &amp; the Wasp
6. Venom
7. Captain Marvel

Marvel isn’t the only studio producing good comic book movies.

Support the other ones, too."
"9959","Seeing Eighth Grade this morning. Then the rest of the day will be an inner struggle over whether to see Shazam! this eve."
"9960","Jason’s favorite superhero is Shazam. We watched the movie and he says his motto boner is never leaving"
"9961","Turning back to Billy while explaining to the little girl..lol"
"9962","just saw #ShazamMovie today and omg it was the best movie i have ever seen. the humor is so amazing hahaha! go watch it if you haven’t, best decision you’ll ever make in your entire life!"
"9963","Turns out when you shout 'SHAZAM' in public, the only super power you get is you make people look at you weirdly and want to avoid you more <U+0001F44C>"
"9964","is it just me or does shazam have a monster’s inc. reference ??"
"9965","@btsvotingteam @BTS_twt Calm down and preapare for come back. Download shazam and spotify and find out the appreciated vote...."
"9966","Looking forward to seeing Shazam, though I'm not gonna be able to see it til probably the 16th."
"9967","So Shazam is pretty fun??
It’s not great or anything, definitely not a smart movie, but it’s just trying to be an enjoyable movie, and I think it succeeded."
"9968","Anyway I liked Shazam even though they totally fail to mention that Philadelphia has already had a costume hero"
"9969","Shazam is the best set in philly movie since Mannequin"
"9970","@ashchanchlani @ponysmasher “SHAZAM IS FUCKING EPIC” what a language.
Complement should be nice,good,masterpiece.
But now a days people are getting so smart that “fucking” consider as a compliment."
"9971","Ugh #Shazam was so good! I’m very happy with the direction DC is going in."
"9972","Saw Shazam! It was enjoyable next to Wonder Woman! DC has a long way to equal Marvel. What is it? Is it a legitimate offering to some DC universe cinematic saga, narrative, that could, perhaps rival Marvel's? Tweaks are questionable, while comedic turns are hopeful trends."
"9973","Just watched @ShazamMovie and it felt just the perfect way to spend a Saturday night! 
@ZacharyLevi was AWESOME! 
Great casting, fun, and filled with awesome winks! 
#Shazammovie #saturdaynightgoals"
"9974","Maybe he saw the new Shazam movie?"
"9975","Just watched #Shazam and I gotta say that it is one of the best and most entertaining DC movie ever. Definitely worth the watch. 

9/10!"
"9976","just come to the realization that the guy who plays shazam is also the guy who sings tangled's i see the light aaa this is unsettling &gt;&lt; unsettling as in how in the world is he so talented &gt;:0"
"9977","*watching Shazam*

Caroline: *looks over at me and mouths* that's you"
"9978","<U+0001F923> why am I not surprised"
"9979","Watching Shazam! only reinforces my feeling that one of the biggest crimes of the Thor movies is @ZacharyLevi not having a bigger role in them. Such a missed opportunity."
"9980","I really love <U+2764><U+FE0F> #Shazam wonderful movie <U+0001F37F>"
"9981","@Topcatyo Can't imagine <U+0001F611> I'll leave ya alone if it helps. Found you under recent Shazam tweets so can't take all the heat for this."
"9982","@CineGeek18 You're the Marvel guy. Seen Shazam yet? Thoughts? I think Deadpool is altering the landscape for everyone and that's good."
"9983","This is guy needs to review movies for a living. So funny"
"9984","Funniest thing ever"
"9985","I will not pretend to understand #Shazam's mythology beyond his general powers, but the movie is up there with Wonder Woman as one of those from DC that are actually good! Costume colors too bright for my liking. Cool storyline. Good humor. But too crowded in the end (4/5Scales)"
"9986","@AndrynCampos @GiteshPandya If MCU films like Incredible Hulk and Thor Dark World can land an 'A-' and Iron Man 2 and 3 an 'A' I'd say the same goes for #Shazam. I enjoyed it. 

If we take the time to pick these films apart, flaws can be found all-around. I try to appreciate them all.

No offense meant. <U+0001F490>"
