"","text"
"1728","la llorona movie is TRASH. it would’ve been 10x better if ALL characters were mexican or if it was in spanish <U+0001F614> 2/10"
"1729","Just watched La llorona aaaand I’m low key scared. My grandma really did used to terrorize us with this woman and well I saw her on screen today. Yikes"
"1730","Yoooo I really shouldn’t have watched la llorona I’m so scared <U+0001F633>"
"1731","So I went to go see La Llorona and I just wanna say I fucking hate watching movies with a bunch of Mexicans like they can never SHUT THE FUCK UP <U+0001F624><U+0001F624> why must our people act this way during movies <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F>"
"1732","this video is a part of my daily vocabulary"
"1733","La Llorona: 3/10 recommend. Lack of plot, unnecessary ties to The Conjuring, setting should have been in Mexico, and the characters were not as diverse as they should have been"
"1734","why did we come to watch la llorona high"
"1735","I’m deceased <U+0001F480>"
"1736","@rrrahajeng Spirited Away : La Llorona edition"
"1737","the way everyone is telling stories about hearing/seeing la llorona in our pueblo.. I never experience scary shit when I go thank god"
"1738","The curse of La Llorona <U+0001F3AC>"
"1739","Someone come watch La Llorona with me and my cuzzo. We need protection."
"1740","!!!!! If i didn’t know the history of la llorona I would probably go watch the movie but I know the history so it’s a no for me"
"1741","a lot of the caucasians around me were confused during la llorona"
"1742","I’m the type of guy who listens to Sunday Night @slowjams on @Energy941SA while on the way to catch the late showing of The Curse of La Llorona! <U+0001F937><U+0001F3FD><U+200D><U+2642><U+FE0F>"
"1743","This trailer is insane"
"1744","I just watched la llorona and now I don’t think I’m going to be able to sleep at night"
"1745","“The Curse of La Llorona”...5.5/10 #silvamoviereview"
"1746","I can’t convince my friends to watch The curse of La Llorona<U+0001F629>"
"1747","@Reyvanity_  i say this to everyone who wants to watch this shit"
"1748","Damn I forgot to take pictures of the capirotada :/ and I’m not gonna sleep for a week bc I’m low key scared of La Llorona:/ smh"
"1749","Problems I had with la llorona:
1. The main characters were white.
2. The Latino characters were minor.
3. It was set in the U.S. 
other than that the movie had me shook af lol."
"1750","Watching La Llorona, it’s pretty good."
"1751","Jakes assessment of S8 E01 of GoT is  absolutely on point... <U+0001F44C> Also looking forward to the mandalorian just quietly."
"1752","I’d be scared to if I heard that pedo"
"1753","I would be scared too if I heard that pedo"
"1754","@lindacardellini I saw the trailer for “The Curse of La Llorona” &amp; I can’t believe I didn’t recognize u at 1st, Linda. Now I do:). You were great in “Freaks and Geeks”! I watched most of the episodes:). Do u think if I’m a Horror movie fan that I’d like “The Curse of La Llorona”?"
"1755","Watched 4/19/19: “The Curse Of La Llorona”—Slightly below ok entry in the Conjuring Universe feels shoehorned in to rely on the goodwill of the series. Well acted (stand outs are Linda Cardellini &amp; Raymond Cruz) and handsome production. Like others in the series: no blood/gore 1/"
"1756","When I go to watch la LLorona and u got a 6:30 am class tomorrow"
"1757","I definitely want to go see La Llorona"
"1758","@fukchode every time we ft <U+0001F922>"
"1759","the curse of la llorona is so scary omg i was sHAKING in the theater"
"1760","@amanditarochita @AMCTheatres @lalloronamovie @AMCHelps Thanks for bringing this to our attention. We will pass this along to the right people so they can rectify. :)"
"1761","@amanditarochita @AMCTheatres @lalloronamovie Hi, Amanda! We're so sorry about this! Can you let us know which location this occurred in so we can get the right people to address it? Thank you! @AMCHelps"
"1762","this video never fails"
"1763","Just watched ‘The Curse of La Llorona’ with my best friends. When I was buying my ticket I said La Corona and I have no regrets. <U+0001F974>"
"1764","@renxscentia I went and saw La Llorona earlier and it was so spooky but really good! But I'm also a wimp about horror and we didn't realize we got the interactive theater with moving seats, water mist, air and stuff, so it really upped the terror! Definitely an experience to remember. <U+0001F631><U+0001F631>"
"1765","ugh i want to see the curse of the la llorona <U+0001F629>"
"1766","@DolbyCinema @AMCTheatres @lalloronamovie @AMCHelps Thanks for the response! Its AMC Gulfpoint 30 in Houston."
"1767","I’m currently watching la llorona movie and all I gotta say is that Sam is a dumbass"
"1768","@RozzSanz Imagine someone popped in one of those random Netflix horror movies and played it on the big screen. That’s what La Llorona felt like."
"1769","Watching la llorona in theaters and the whole place smelt like hot Cheetos, squeezed lime &amp; tapatio bro all Mexicans in there"
"1770","man i used to watch this shit so much <U+0001F602>"
"1771","Bran has the curse of #LaLlorona?! #GameOfThrones"
"1772","Just watched la llorona and it sucked"
"1773","Went to go watch la llorona tonight with my girl but we ended up fighting so she ended up being the llorona"
"1774","Has anybody on my timeline went to go see @lalloronamovie  ??? Was it good ??? Im a go watch it tomorrow."
"1775","With acting talent like this out there, no wonder Leo didn’t win an Oscar for 150 years"
"1776","@ambarmariel11 Rafael has always been a jerk but now he prove to all that he is a worthless miserable asshole. You don't talk to a lady like that. Also la retrasada llorona de Dani is a 2face <U+0001F4A9>head. Those two will fail.<U+0001F44E><U+0001F44E>#ExatlonEEUU #ExatlonEEUURafael"
"1777","They expect to take OUR culture and turn it into their own little thing when they know NOTHING. <U+0001F624><U+0001F624><U+0001F624>"
"1778","Uh someone pinch me... This person is gorgeous <U+0001F618>"
"1779","Sergey SCREAMING in La Llorona is the highlight and of my Easter"
"1780","I just want to thank @TheAtZShow for his review on la llorona because mannn did he make me laugh <U+0001F602>"
"1781","Shit You better fly out to Stockton"
"1782","If y’all were planning on seeing La Llorona, don’t <U+0001F637><U+0001F637>"
"1783","I also saw #LaLlorona and holy crap it was so jumpy and stupid but typical of the whole Conjuring franchise"
"1784","watching the buzzfeed unsolved ep on la llorona and apparently my suitemates haven’t heard of her ???? being yt must be nice"
"1785","went to watch la llorona tonight and brought a priest and seminarian with me cause you know... precautionary measures <U+0001F609><U+0001F64F><U+0001F3FD>"
"1786","Idc idc idc I believe la llorona is real don’t @ me. Mi ama never lies"
"1787","Just went to go watch la llorona and all I gotta say is f that"
"1788","ok so me &amp; jesse went to see the curse of la llorona &amp; let me tell yallllll, I WAS SO DISAPPOINTED."
"1789","Spent all day Friday and Saturday working on Stats homework, saw The Curse of La Llorona Saturday night, and played 20+ games of FUT Champions on FIFA 19 all of Sunday. So many things that aren’t good for my heart<U+0001F62D><U+0001F602>"
"1790","So fuck this high wind shit. I saw Pet Sematary and Curse of La Llorona in the past 24 hours. I don’t need this kind of dark hallway alone in the house mysterious bullshit going on. I need to sleep tonight."
"1791","I actually wanted to go see la llorona"
"1792","My mom and I went to see la llorona and I honestly thought it was gonna suck but it was actually really good"
"1793","you know what would be a funny prank, telling your child about a scary myth like la llorona and then dressing white &amp; scaring them at night omg"
"1794","Despite what we Latinos thought of #LaLlorona pre-release, the Conjuring cinematic universe is too strong."
"1795","Just watched “the curse of la llorona” and I jizzed shat and peed at the same time"
"1796","Lmfao someone said “The curse of la Cagona”"
"1797","One to watch <U+0001F60E>"
"1798","Im offended but then im not. <U+0001F602>"
"1799","I’ve decided I hate caucasians..... they all watch la llorona. Y’all don’t know the fear."
"1800","I got dragged to watch la llorona... lol L"
"1801","@lesvbes_  u could of been the girl"
"1802","It coulda been taken place in the early 2000s cuando antes no avía wifi en Mexico y teníamos que usar los internet cafés en la plaza.... they decide to look up “la llorona” and find the women’s REAL name and what rly happened to her"
"1803","It was really good <U+0001F648> — watching The La Llorona Curse MOVIE"
"1804","just finished watching la llorona and I need una limpia de huevo right now<U+0001F97A>"
"1805","I dont get it bro. Why didn’t they just call ICE and deport la llorona #MAGA"
"1806","the curse of la llorona scary as a mf"
"1807","I promise you my family tells the story of la llorona and the witch way scarier then the movies lmfaooo"
"1808","this bitch really snatched la llorona’s chain..she cold for that"
"1809","Watched La llorona. The whole time I was waiting for that bitch to ask where scooby and shaggy were..."
"1810","i’m scared that la llorona is under my bed"
"1811","This video never ceases to make me HOLLER"
"1812","I’m dead af my little sister went to see la llorona and called my mom asked told her not to go to sleep bc quiere que la barra con un huevo cuando llege <U+0001F480><U+0001F602>"
"1813","3 min into the curse of la llorona and everyone is already screaming <U+0001F62D><U+0001F602><U+0001F62D>"
"1814","This dude would of fucked up la llorona"
"1815","La Llorona seriously has me messed up"
"1816","So a bunch of my cousins and I are going to watch La Llorona this Tuesday.. 27 tickets <U+0001F605> 
This should be fun @a_lydia_  #cantwait"
"1817","@Gr33nFairy i mean this extremely seriously... no la llorona..? is there reasoning...?"
"1818","this is justin"
"1819","I've just seen the movie @lalloronamovie 
I instantly make the parallel with SPN pilot episode with the woman in white"
"1820","Hope you all had a safe and Happy Easter. I went to see #LaLlorona this afternoon. Enjoyed it very much.  Now it’s time for bed. See you in the morning #5amwritersclub."
"1821","Saw La Llorona. Almost wasnt expecting certain things, some fun moments, not super scary, and I saw it in a Dolby Atmos theater.  A certain actor from a certain show is a kind of priest in this...you will never guess who."
